,Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicatessen,x_kpca_rbf,y_kpca_rbf,x_kpca_poly,y_kpca_poly,x_kpca_cos,y_kpca_cos,cluster_kpca_rbf
160,Retail,Other,1725,3651,12822,824,4424,2157,0.1476346968697167,-0.2533347873848538,0.19940845321190734,-0.41234200288990935,0.6645231945565456,-0.5166508387141818,2
161,HoReCa,Other,12434,540,283,1092,3,2233,-0.2657951166363095,-0.01001849424688805,-0.3684526872469835,0.0772096473639063,-0.6581413302534367,-0.036135882066172784,1
162,HoReCa,Other,15177,2024,3810,2665,232,610,-0.2367457529698803,0.027001445018486787,-0.3504243069439395,0.13442713690519664,-0.7645751534462204,0.14325486061603498,4
163,Retail,Other,5531,15726,26870,2367,13726,446,0.8066400038840517,-0.004832837123561132,0.7894216944204894,0.02952064434900312,1.1388115485652073,0.13238532456810626,0
164,Retail,Other,5224,7603,8584,2540,3674,238,0.06698255464284128,-0.19944886467023432,0.06899318218503897,-0.34702569134458194,0.5650524447037407,-0.5729601728157914,2
165,Retail,Other,15615,12653,19858,4425,7108,2379,0.4804510142307669,0.061974977069527926,0.6729730253882953,-0.02787493938789665,1.0918751309052666,0.5584449005239864,0
166,Retail,Other,4822,6721,9170,993,4973,3637,0.16477280010007322,-0.17567908802427246,0.2408931093481005,-0.3041651996597496,0.7468257192290537,-0.21471590804879406,2
167,HoReCa,Other,2926,3195,3268,405,1680,693,-0.1343241959970694,-0.2362191809071611,-0.2776570476752987,-0.3267866830786446,-0.2321299735056045,-0.7136260465230616,1
168,HoReCa,Other,5809,735,803,1393,79,429,-0.2580795898506178,-0.14237762458042005,-0.4201575719559418,-0.1317391897218724,-0.5933602969486715,-0.4486858678876738,1
169,HoReCa,Other,5414,717,2155,2399,69,750,-0.2455139978329425,-0.13203815460964774,-0.4097722021297636,-0.12434563292776166,-0.6058119883148257,-0.4348359117001206,1
170,Retail,Other,260,8675,13430,1116,7015,323,0.3320186443786559,-0.27822349273626,0.4872324052395746,-0.4421929823063669,0.9371136427106052,-0.4237534680949781,2
171,Retail,Other,200,25862,19816,651,8773,6250,0.7167954260144811,0.07532405257398761,0.5923992699013437,0.14139220582110484,1.0458569457826592,0.1564779994016738,0
172,HoReCa,Other,955,5479,6536,333,2840,707,-0.000308234372072685,-0.2849428328158383,-0.06706054380402134,-0.4412158744111222,0.2287608517176689,-0.8132785112588338,1
173,Retail,Other,514,7677,19805,937,9836,716,0.5303875640612612,-0.22224492498608212,0.7190963979951559,-0.29888298115073564,1.0334703102044018,-0.20155389960843675,0
174,HoReCa,Other,286,1208,5241,2515,153,1442,-0.16420114516672293,-0.2044126513069102,-0.2943706794120722,-0.252014126561835,-0.3173710001339771,-0.5990677786968777,1
175,Retail,Other,2343,7845,11874,52,4196,1697,0.19479590574728892,-0.2649684175925971,0.2723417023751185,-0.4521558669606519,0.839493122778925,-0.529364401036132,2
176,HoReCa,Other,45640,6958,6536,7368,1532,230,-0.012224069855355436,0.665376049452154,0.3102135041673323,0.6763598296580616,-0.08879035061261238,1.0591127672827372,3
177,HoReCa,Other,12759,7330,4533,1752,20,2631,-0.11110270207353076,-0.00957668372327313,-0.1527981096632401,0.016700804425632338,-0.2532668779704945,0.18928851544568545,1
178,HoReCa,Other,11002,7075,4945,1152,120,395,-0.12815000192951845,-0.09204722134103224,-0.22195267167867236,-0.10775353195881916,-0.31031924120271004,-0.21530961733714607,1
179,HoReCa,Other,3157,4888,2500,4477,273,2165,-0.15604027237869306,-0.10731700483740682,-0.248296255374781,-0.11197676401885308,-0.3471762952873325,-0.3125553455337881,1
180,HoReCa,Other,12356,6036,8887,402,1382,2794,-0.013528877204285536,-0.06627437269605807,-0.02188813468983267,-0.10398787050332273,0.1968677036766448,0.08479873003159369,1
181,HoReCa,Other,112151,29627,18148,16745,4948,8550,0.36764511246858,0.4695558595614202,0.3883146155637446,0.2563015650100963,0.31520454368120593,1.1439804016893558,3
182,HoReCa,Other,694,8533,10518,443,6907,156,0.27079326616182525,-0.2893846721391544,0.3915930928740389,-0.4528884260766426,0.8311824882809433,-0.4993679575773538,2
183,HoReCa,Other,36847,43950,20170,36534,239,47943,0.3635000239512352,0.4086569129817567,0.3881998035138969,0.2561385684770067,0.4167311489295662,0.6588168363489146,3
184,HoReCa,Other,327,918,4710,74,334,11,-0.16509969112234033,-0.2572735608146541,-0.29400532869663115,-0.3104933872602804,-0.2718517589101309,-0.6862967657639933,1
185,HoReCa,Other,8170,6448,1139,2181,58,247,-0.18948926806678895,-0.10382623035757804,-0.3132298874445185,-0.10348108526814348,-0.4720819097691626,-0.31290677059323985,1
186,HoReCa,Other,3009,521,854,3470,949,727,-0.2331871861451089,-0.14479592672657335,-0.3772729060775655,-0.13698342092036214,-0.5315603461492009,-0.4634337143399056,1
187,HoReCa,Other,2438,8002,9819,6269,3459,3,0.0908143780883391,-0.13892524000273987,0.13877582408038674,-0.20776928757393698,0.4510053655644428,-0.22498697399627504,2
188,Retail,Other,8040,7639,11687,2758,6839,404,0.23545319743553594,-0.1578962786047643,0.3673561639173327,-0.30941733735075755,0.9625526445008304,-0.10460441039473974,2
189,Retail,Other,834,11577,11522,275,4027,1856,0.2625290259484931,-0.25645942536223354,0.3770436590752791,-0.41853810931107865,0.8890651223597426,-0.40806203373128747,2
190,HoReCa,Other,16936,6250,1981,7332,118,64,-0.1949278048732708,0.18270712944252251,-0.15615954702350845,0.3535481923594891,-0.4709306999770353,0.5091314064620936,4
191,HoReCa,Other,13624,295,1381,890,43,84,-0.2779698978024317,-0.0259995763350828,-0.3988728143339674,0.06623095846740641,-0.6786307136761254,-0.10904454061333163,1
192,HoReCa,Other,5509,1461,2251,547,187,409,-0.22396608339484803,-0.17343459102411227,-0.3873001394851868,-0.1931829886417893,-0.4994055582945397,-0.5229350079881548,1
193,Retail,Other,180,3485,20292,959,5618,666,0.319150491684917,-0.2540366728203505,0.4618749665084129,-0.3536692578954008,0.7968536434099999,-0.3468597933351005,2
194,HoReCa,Other,7107,1012,2974,806,355,1142,-0.2201032840162488,-0.1413485978874401,-0.3821057367307251,-0.15120207483643072,-0.5439638783247038,-0.4407065175644159,1
195,HoReCa,Other,17023,5139,5230,7888,330,1755,-0.14924270730598632,0.2123853237283556,-0.09205758470871336,0.3844595108821908,-0.3678536931275431,0.7252004611811523,4
196,HoReCa,Lisbon,30624,7209,4897,18711,763,2876,0.06741089288962583,0.6497674610215599,0.3623503858158109,0.4739395532648165,-0.05452997962374847,0.8890435523339492,3
197,Retail,Lisbon,2427,7097,10391,1127,4314,1468,0.1465979361582095,-0.2553182076916506,0.19270487994514796,-0.4451111012762355,0.7896697995948218,-0.6198985665561713,2
198,HoReCa,Lisbon,11686,2154,6824,3527,592,697,-0.1774731210508444,-0.03047733276454118,-0.2911484181274305,0.013393887601180205,-0.657058579360272,-0.026543350787017774,1
199,HoReCa,Lisbon,9670,2280,2112,520,402,347,-0.22678160587402466,-0.1146659140177026,-0.3825170693563433,-0.10321657793792104,-0.5709611760597478,-0.35539954467164697,1
200,Retail,Lisbon,3067,13240,23127,3941,9959,731,0.6560647942148058,-0.09819954167922423,0.8048675789894463,-0.1416709838022664,1.1243899280392249,0.06766620308663254,0
201,Retail,Lisbon,4484,14399,24708,3549,14235,1681,0.7902020014329167,-0.005465274952808544,0.7933232157910509,0.01563624734539694,1.1428327809286287,0.15439415422022595,0
202,HoReCa,Lisbon,25203,11487,9490,5065,284,6854,0.13117425288386536,0.3783724475550893,0.333407860246083,0.383754527765336,0.2763648341115677,0.8531833378937859,3
203,HoReCa,Lisbon,583,685,2216,469,954,18,-0.18960388027528235,-0.2447249591490156,-0.3276589866468184,-0.28628597965631153,-0.3390089662318431,-0.6694526312313409,1
204,HoReCa,Lisbon,1956,891,5226,1383,5,1328,-0.17670216207679484,-0.2042948774782737,-0.3192151955722067,-0.25324108243643856,-0.3556162868163069,-0.5964675471590706,1
205,Retail,Lisbon,1107,11711,23596,955,9265,710,0.6368037832465031,-0.17489388291795518,0.8036887181868521,-0.21859328560352767,1.1128785402030446,-0.09412052430901484,0
206,HoReCa,Lisbon,6373,780,950,878,288,285,-0.2508171616002277,-0.147846203298221,-0.4112585573437754,-0.14105782931902666,-0.568121818358183,-0.4553509207811663,1
207,Retail,Lisbon,2541,4737,6089,2946,5316,120,0.0393165305160833,-0.2289465448161249,0.023148151430314925,-0.35602550561722146,0.3374341673588884,-0.599412340265855,2
208,HoReCa,Lisbon,1537,3748,5838,1859,3381,806,-0.035320276344702105,-0.2514928937553567,-0.12174651939146615,-0.3868296031328022,0.09936613299069667,-0.7978317747787169,1
209,Retail,Lisbon,5550,12729,16767,864,12420,797,0.628706155778934,-0.1269060768888531,0.7807516033216431,-0.16776342743272848,1.0912672020760859,0.0099869985480403,0
210,HoReCa,Lisbon,18567,1895,1393,1801,244,2100,-0.24740802025030495,0.10617569359258247,-0.2984211934513084,0.2643860371579372,-0.6723250657573949,0.3660570173177285,4
211,Retail,Lisbon,12119,28326,39694,4736,19410,2870,0.8134590296018911,0.32315211051202736,0.4825972791337718,0.26482769947772056,1.1532353989880142,0.3692337899697512,0
212,HoReCa,Lisbon,7291,1012,2062,1291,240,1775,-0.2303093265100139,-0.11449940928285895,-0.38179715743983467,-0.10602971176216898,-0.5796759948851283,-0.355053746654717,1
213,HoReCa,Lisbon,3317,6602,6861,1329,3961,1215,0.05131552860870007,-0.2400963392589537,0.02826683948738846,-0.40695309325779255,0.4902053601356043,-0.7425799292589751,2
214,Retail,Lisbon,2362,6551,11364,913,5957,791,0.21014693402337487,-0.2690718793847611,0.3018172791715155,-0.45702849965917297,0.8383233378532875,-0.5298286645421149,2
215,HoReCa,Lisbon,2806,10765,15538,1374,5828,2388,0.3816848851152031,-0.20554207437417688,0.5637770712241384,-0.3665393497305289,1.1064190909578608,-0.16193210108404585,2
216,Retail,Lisbon,2532,16599,36486,179,13308,674,0.8561084992483579,0.05222827613303856,0.6823226381255029,0.13431704338982747,1.1390239408813914,0.08457074232392088,0
217,HoReCa,Lisbon,18044,1475,2046,2532,130,1158,-0.2638580980506606,0.0966644185854679,-0.3398744420261581,0.2589104696457055,-0.7611033417644167,0.3229265974243889,4
218,Retail,Lisbon,18,7504,15205,1285,4797,6372,0.3394978092684615,-0.10882807819046086,0.4555484000265642,-0.11542313405861285,0.7544789819835667,-0.023527539845811504,2
219,HoReCa,Lisbon,4155,367,1390,2306,86,130,-0.2534755685540702,-0.15148329375931274,-0.4088252220131949,-0.14165412140723385,-0.5687787150694905,-0.4771726389665569,1
220,HoReCa,Lisbon,14755,899,1382,1765,56,749,-0.2767425037014061,0.015958414470288226,-0.3960614453080248,0.12925247831097775,-0.7545718019342871,0.032732446395004285,4
221,HoReCa,Lisbon,5396,7503,10646,91,4167,239,0.13497633118691998,-0.24371904378909576,0.1794586974204926,-0.41660854245867535,0.6946544564301764,-0.5369351169322308,2
222,HoReCa,Lisbon,5041,1115,2856,7496,256,375,-0.21916716088579594,-0.00950284022279015,-0.2595294414928262,0.08869134592252073,-0.4859959657148855,-0.09218928480720527,1
223,Retail,Lisbon,2790,2527,5265,5612,788,1360,-0.14883092347965285,-0.10717682624373648,-0.2383664414396781,-0.10266885470444788,-0.3317315239880589,-0.3224891905099118,1
224,HoReCa,Lisbon,7274,659,1499,784,70,659,-0.2520951206594769,-0.13242880420179662,-0.41341484621250585,-0.12003576570669275,-0.5923610281414085,-0.4125901257632009,1
225,HoReCa,Lisbon,12680,3243,4157,660,761,786,-0.1849013878566028,-0.07056030982307791,-0.3153234149337612,-0.04944383464138645,-0.5605334727136606,-0.1784115777621282,1
226,Retail,Lisbon,20782,5921,9212,1759,2568,1553,-0.01766416163395186,0.08915896704604455,0.026312579879098817,0.15858092995298456,0.1329273441343156,0.8571781391372225,4
227,HoReCa,Lisbon,4042,2204,1563,2286,263,689,-0.2240959869021972,-0.16009384982822294,-0.388870994562023,-0.17749864315925798,-0.5354552008010545,-0.5179441841464489,1
228,HoReCa,Lisbon,1869,577,572,950,4762,203,-0.1082669439187322,-0.23505127148636645,-0.18754732195781865,-0.2809367591673482,-0.13055924098222288,-0.5950191424120795,1
229,HoReCa,Lisbon,8656,2746,2501,6845,694,980,-0.20936404605279266,0.025301654434155312,-0.2712975419765194,0.12621155630681735,-0.5514546450562793,0.07100006138114946,4
230,Retail,Lisbon,11072,5989,5615,8321,955,2137,-0.09528798953706144,0.11527784208406415,-0.0526302942414026,0.22245097841538955,-0.17683637187318366,0.4733125592431227,4
231,HoReCa,Lisbon,2344,10678,3828,1439,1566,490,0.00043159974424142544,-0.21642910247601213,-0.02773464112445411,-0.3157789262453546,0.20444983482959245,-0.5163374815235823,1
232,HoReCa,Lisbon,25962,1780,3838,638,284,834,-0.21724635198137168,0.2051650387218444,-0.16974264318817006,0.4199138339060085,-0.48469216089871503,0.5482666357857146,4
233,HoReCa,Lisbon,964,4984,3316,937,409,7,-0.13720719254256092,-0.24461544496295298,-0.2656646833330081,-0.3221433667152869,-0.21456853452728344,-0.6918409452999182,1
234,HoReCa,Lisbon,15603,2703,3833,4260,325,2563,-0.2022660169548386,0.10410553981973948,-0.24753433848759784,0.23962082007586985,-0.6453219304917323,0.4910920938924906,4
235,HoReCa,Lisbon,1838,6380,2824,1218,1216,295,-0.10479777992141287,-0.2350809256751517,-0.2197841229042637,-0.3286661864263624,-0.12927279600797514,-0.6864091903181628,1
236,HoReCa,Lisbon,8635,820,3047,2312,415,225,-0.2411834839527405,-0.0971914889592465,-0.4016818557092001,-0.0703531144875462,-0.6499483625951313,-0.33058036942470725,1
237,HoReCa,Lisbon,18692,3838,593,4634,28,1215,-0.2535214961550785,0.1646870538371399,-0.27968324696533753,0.3564207338802712,-0.720173060377254,0.5185874330461431,4
238,HoReCa,Lisbon,7363,475,585,1112,72,216,-0.2682207184972377,-0.12321350190511865,-0.4239632649068007,-0.09599618829119448,-0.6168923602685791,-0.39243435691174144,1
239,HoReCa,Lisbon,47493,2567,3779,5243,828,2253,-0.0748999362400018,0.6917984917141013,0.28575716089535225,0.7247260329217591,-0.2276389908919573,1.03722931284182,3
240,HoReCa,Lisbon,22096,3575,7041,11422,343,2564,-0.09655656209695238,0.4139073234701748,0.11831277831945762,0.5631274838825194,-0.19764709288584026,0.8477095787685673,3
241,HoReCa,Lisbon,24929,1801,2475,2216,412,1047,-0.24072680404119606,0.22328476328883867,-0.20941675695844134,0.4534930908895605,-0.5898035570727491,0.6153098951874884,4
242,HoReCa,Lisbon,18226,659,2914,3752,586,578,-0.2598053949756528,0.1159914773805832,-0.3220838031290356,0.29073159427008466,-0.745974400381523,0.3677147696041159,4
243,HoReCa,Lisbon,11210,3576,5119,561,1682,2398,-0.11391795702827535,-0.08591592468385326,-0.2022604787021674,-0.10490391868740492,-0.2845084877410686,-0.1624451654030728,1
244,HoReCa,Lisbon,6202,7775,10817,1183,3143,1970,0.11604982453065815,-0.18687209227894452,0.15521594366748914,-0.34569171037598645,0.8385841247557103,-0.4176666909765464,2
245,Retail,Lisbon,3062,6154,13916,230,8933,2784,0.3857211065086846,-0.213495611139758,0.5547240543368973,-0.3343174832850534,0.9707709367600972,-0.18871476576240406,2
246,HoReCa,Lisbon,8885,2428,1777,1777,430,610,-0.23338442306079654,-0.10114801745682757,-0.3980661456347265,-0.08572401575893149,-0.6531311468261454,-0.3442111268029008,1
247,HoReCa,Lisbon,13569,346,489,2077,44,659,-0.29212930975384976,0.005872884301030672,-0.4156248975924334,0.11627520898098713,-0.7656861347274513,-0.02592722047587759,4
248,HoReCa,Lisbon,15671,5279,2406,559,562,572,-0.1879624593294775,-0.01179390675509525,-0.27801817165977505,0.05471675252047381,-0.5078678605800043,0.057873654093067675,1
249,HoReCa,Lisbon,8040,3795,2070,6340,918,291,-0.19967920725742686,-0.0105056018616561,-0.27595818162726554,0.06616679216806404,-0.5182810145462847,-0.03835826167848571,1
250,HoReCa,Lisbon,3191,1993,1799,1730,234,710,-0.21723979245403596,-0.1827404586729968,-0.3813460649723931,-0.21236965236679256,-0.4879973032344805,-0.5679022758598262,1
251,Retail,Lisbon,6134,23133,33586,6746,18594,5121,0.8300063944683365,0.2682374771913134,0.519833168305044,0.24797078281091545,1.1379947083592494,0.3465214480089539,0
252,HoReCa,Lisbon,6623,1860,4740,7683,205,1693,-0.18205534391023367,0.029107134434793368,-0.20505854327691625,0.12854263416523415,-0.4194826384238016,0.07855046373109725,4
253,HoReCa,Lisbon,29526,7961,16966,432,363,1391,0.09650551028986727,0.25146618717834096,0.2675738247659641,0.33616748512069616,0.30367055628435297,0.7772690762746229,3
254,HoReCa,Lisbon,10379,17972,4748,4686,1547,3265,0.16648378516561346,0.06514447286924445,0.30414469640837705,0.06877205850171816,0.4767447516241111,0.35692272338623376,2
255,HoReCa,Lisbon,31614,489,1495,3242,111,615,-0.2487631282975676,0.3828872751120291,-0.07754402837794969,0.6389873371305029,-0.5390075322532074,0.7302206284829813,4
256,HoReCa,Lisbon,11092,5008,5249,453,392,373,-0.1480130920587279,-0.10851954825063123,-0.26543364349645004,-0.12555097644843302,-0.3821959536749009,-0.29889597262883044,1
257,HoReCa,Lisbon,8475,1931,1883,5004,3593,987,-0.15160110888114578,-0.052720896059392064,-0.23480802141093104,-0.02282673695305085,-0.4021457427263105,-0.11800008056732016,1
258,HoReCa,Lisbon,56083,4563,2124,6422,730,3321,0.015922942141430797,0.7920464475253446,0.3775829111993858,0.6033152012679038,-0.16287045559414434,1.0778692468338578,3
259,HoReCa,Lisbon,53205,4959,7336,3012,967,818,0.008592113071722017,0.689907261119425,0.3457109902922622,0.6348102604496016,-0.09352744079507018,1.0035735458937045,3
260,HoReCa,Lisbon,9193,4885,2157,327,780,548,-0.17501645528973953,-0.13373546784703114,-0.3132597308191735,-0.1572580815848319,-0.4288243156662751,-0.40233999085083394,1
261,HoReCa,Lisbon,7858,1110,1094,6818,49,287,-0.25933189650940497,0.02145130355765252,-0.3164571115187113,0.13895899411569196,-0.6155703943926605,-0.024079885697913358,4
262,HoReCa,Lisbon,23257,1372,1677,982,429,655,-0.2527973780663939,0.16061169656690266,-0.2515977612993458,0.3623128096862704,-0.5983790011843204,0.4204352945357859,4
263,HoReCa,Lisbon,2153,1115,6684,4324,2894,411,-0.09119585063146984,-0.1809020090192618,-0.1769645143254485,-0.23478670625453066,-0.1270837881883386,-0.5301142301345836,1
264,Retail,Lisbon,1073,9679,15445,61,5980,1265,0.3636232006422544,-0.26837331150332083,0.5323016278035855,-0.43633362240731854,1.016586382883896,-0.3616829066480354,2
265,HoReCa,Lisbon,5909,23527,13699,10155,830,3636,0.3767623884430391,0.1890062286079223,0.4585752361317079,0.19049822353758095,0.6307447859594298,0.40346784918998013,0
266,Retail,Lisbon,572,9763,22182,2221,4882,2563,0.4536467014091362,-0.17903350853715616,0.6284571456252733,-0.2732383381151285,1.032255484990612,-0.09417391606309763,2
267,HoReCa,Lisbon,20893,1222,2576,3975,737,3628,-0.20133067730894447,0.225745767725806,-0.14260287781261402,0.41260811072179104,-0.481734803936553,0.6669117174377435,4
268,Retail,Lisbon,11908,8053,19847,1069,6374,698,0.3808731816574874,-0.10466589587401096,0.578445053786396,-0.22551686473226365,1.0294519731643257,0.15140303999570648,2
269,HoReCa,Lisbon,15218,258,1138,2516,333,204,-0.28619130164488793,0.03549594803465336,-0.39190390584979795,0.16641640698709215,-0.75611358330375,0.06445335715384218,4
270,HoReCa,Lisbon,4720,1032,975,5500,197,56,-0.2527421217887198,-0.06744491847335042,-0.3532410162812305,-0.000247681998949632,-0.5808961495440831,-0.2608567209564298,1
271,HoReCa,Lisbon,2083,5007,1563,1120,147,1550,-0.16106185054423888,-0.2011850004256271,-0.29186345514992035,-0.2593073452974364,-0.3029874184893324,-0.583104616783967,1
272,HoReCa,Lisbon,514,8323,6869,529,93,1040,-0.02091695480257929,-0.2504867579959296,-0.07505103033487211,-0.361256068377675,0.14454654241798012,-0.6306363917792027,1
273,HoReCa,Other,36817,3045,1493,4802,210,1824,-0.18181605963288489,0.5275787081911959,0.08797605088462923,0.7434248092950708,-0.3895391120647448,0.9510026125502622,3
274,HoReCa,Other,894,1703,1841,744,759,1153,-0.18456155213033693,-0.22923174292788304,-0.3314489770302173,-0.28289127420878296,-0.34732141148243906,-0.6526842234280258,1
275,HoReCa,Other,680,1610,223,862,96,379,-0.22350613435601388,-0.2189439205512571,-0.3649894710298012,-0.24151561398627844,-0.4276257044152233,-0.6158215295516261,1
276,HoReCa,Other,27901,3749,6964,4479,603,2503,-0.1310688168545404,0.3444768180383281,0.002320041323093024,0.5687935392483453,-0.27814177815229113,1.0188084618607574,4
277,HoReCa,Other,9061,829,683,16919,621,139,-0.08611236102747613,0.3401887550077735,0.21012588820810715,0.4013316305936512,-0.2629660227891351,0.35194919920138784,4
278,HoReCa,Other,11693,2317,2543,5845,274,1409,-0.2334911521118208,0.059675252391221026,-0.30876620043692715,0.18282713006551424,-0.6946218480416091,0.20768777142722092,4
279,Retail,Other,17360,6200,9694,1293,3620,1721,0.041750711733013784,0.0030825465268450353,0.08769572443434577,-0.010576926365420248,0.5116506039509305,0.6241113802738132,1
280,HoReCa,Other,3366,2884,2431,977,167,1104,-0.1922332921875997,-0.1947558659383319,-0.3506086911199663,-0.24372613669287246,-0.4171475359102312,-0.5939857504811054,1
281,Retail,Other,12238,7108,6235,1093,2328,2079,-0.026758960517263213,-0.07469248958370757,-0.05739476711404865,-0.1237552853590144,0.1487670950142383,-0.0005987060623453447,1
282,HoReCa,Other,49063,3965,4252,5970,1041,1404,-0.050342278661520204,0.7108117529413719,0.3100757868144612,0.7090390097921295,-0.1909847749369724,1.050240855303545,3
283,HoReCa,Other,25767,3613,2013,10303,314,1384,-0.17831066955599928,0.4459480493320312,0.04305287994316287,0.6381260066603727,-0.3919033206707447,0.8441473015641756,3
284,HoReCa,Other,68951,4411,12609,8692,751,2406,0.1706284779828744,0.8158332850370149,0.4158164377482393,0.4193427163988512,-0.006435035133445585,1.1186139335740113,3
285,HoReCa,Other,40254,640,3600,1042,436,18,-0.16235503681326946,0.4782728247750973,0.12254054305859273,0.6534871681387451,-0.34215309625155954,0.7620946764219408,3
286,HoReCa,Other,7149,2247,1242,1619,1226,128,-0.21699720397392575,-0.14176398290435244,-0.379186828938899,-0.15095520233777998,-0.5422523264981248,-0.4601521917206648,1
287,HoReCa,Other,15354,2102,2828,8366,386,1027,-0.2222047981897288,0.19447408020090148,-0.18366779502095668,0.3831512828078987,-0.544339208997296,0.4857570250253533,4
288,HoReCa,Other,16260,594,1296,848,445,258,-0.2697173589825001,0.01813745649236293,-0.3677216908530888,0.1375746402549971,-0.6727206862239885,0.033842491860130886,4
289,HoReCa,Other,42786,286,471,1388,32,22,-0.17683380488192485,0.5333739087423081,0.1561967322498076,0.6652264783225915,-0.4018633823409298,0.7597791913283871,3
290,HoReCa,Other,2708,2160,2642,502,965,1522,-0.16774519118290535,-0.21373632661876105,-0.31437281119316196,-0.27668021412335103,-0.3272679213086971,-0.6267451102265873,1
291,HoReCa,Other,6022,3354,3261,2507,212,686,-0.19905243932422392,-0.13687575596888776,-0.35998433785845485,-0.15843029184675336,-0.5528072197386011,-0.4785700603728729,1
292,HoReCa,Other,2838,3086,4329,3838,825,1060,-0.1577742165465647,-0.15828546933385385,-0.2913579623488782,-0.19747291026306904,-0.3813325141405523,-0.5336908398558244,1
293,Retail,Porto,3996,11103,12469,902,5952,741,0.31319089574791,-0.23038663942512105,0.4686830215519902,-0.4059621299294045,1.0172776927652485,-0.2886652144028587,2
294,HoReCa,Porto,21273,2013,6550,909,811,1854,-0.1632464592354622,0.11494615682325272,-0.1718314473787848,0.26101873699287104,-0.41054388859399904,0.5322166581846705,4
295,Retail,Porto,7588,1897,5234,417,2208,254,-0.1327225100850674,-0.18105950690071346,-0.26553321808455355,-0.24361557196200986,-0.2815940884995111,-0.5610662160377989,1
296,HoReCa,Porto,19087,1304,3643,3045,710,898,-0.23759435823493524,0.11436065684679265,-0.29770613434406035,0.2833840797503588,-0.7170561951229489,0.4360765911399173,4
297,Retail,Porto,8090,3199,6986,1455,3712,531,-0.04337777516480215,-0.17226808714924188,-0.11971899037075745,-0.2719041731534478,0.04052594834961623,-0.5972135704297662,1
298,Retail,Porto,6758,4560,9965,934,4538,1037,0.07704175629416797,-0.20700925513711904,0.08449477145517521,-0.36352722222935496,0.6179558520240056,-0.5633892876545616,2
299,HoReCa,Porto,444,879,2060,264,290,259,-0.20158531498320933,-0.2404916059734817,-0.3405156514663065,-0.2763321077059581,-0.36543614221168175,-0.6564912695521128,1
300,Retail,Porto,16448,6243,6360,824,2662,2005,-0.039363753304274884,-0.005113522089986365,-0.04893722121611389,0.00560230373720221,0.05146394560857507,0.4215357179792827,1
301,Retail,Porto,5283,13316,20399,1809,8752,172,0.5790341532858286,-0.14393768725749895,0.7742541865913964,-0.22886520228985466,1.1150820869527958,0.007464273120127091,0
302,Retail,Porto,2886,5302,9785,364,6236,555,0.16640764134897312,-0.2733449575759209,0.22920252886323725,-0.4461264840519537,0.6900687112541448,-0.5665517051464752,2
303,Retail,Porto,2599,3688,13829,492,10069,59,0.3516030948710788,-0.23784265677637306,0.5055816040427811,-0.3171411922515549,0.7961912787761712,-0.2962977673381084,2
304,Retail,Porto,161,7460,24773,617,11783,2410,0.668707264279273,-0.13874811912766588,0.7710914221737649,-0.12696710773182274,1.0736756268580059,-0.063640798318869,0
305,Retail,Porto,243,12939,8852,799,3909,211,0.21826387042750794,-0.26277220843582755,0.3083983987722222,-0.3958960657338042,0.7158428849490939,-0.4597803580071117,2
306,Retail,Porto,6468,12867,21570,1840,7558,1543,0.564540904177911,-0.12090643751188873,0.7711669007366838,-0.2258387219517159,1.1623273507654823,0.09421420451519594,0
307,HoReCa,Porto,17327,2374,2842,1149,351,925,-0.2332611355023161,0.04130924341109027,-0.3252010888394001,0.1610767736408489,-0.6690218084401481,0.1938521384978261,4
308,HoReCa,Porto,6987,1020,3007,416,257,656,-0.22207588999240846,-0.1540607228165287,-0.3836519768974651,-0.16584414087348331,-0.5189455135166297,-0.4681537889877291,1
309,Retail,Porto,918,20655,13567,1465,6846,806,0.5352702947458295,-0.13998191605745275,0.6578228765045805,-0.15539718300181246,0.9931804792692732,-0.06913694644049548,0
310,HoReCa,Porto,7034,1492,2405,12569,299,1117,-0.15527344246263194,0.19450174148482569,0.013134526972498627,0.34162278620623904,-0.3128221748594222,0.2608908564633645,4
311,HoReCa,Porto,29635,2335,8280,3046,371,117,-0.15461196305465574,0.31073056460497683,-0.02646662316637613,0.5344281621502384,-0.3192085451193841,0.7930297003694692,4
312,Retail,Porto,2137,3737,19172,1274,17120,142,0.6186335502083521,-0.06927034384793954,0.6284253283921184,0.021661103812011542,0.8909160407858944,-0.06144189611358498,0
313,HoReCa,Porto,9784,925,2405,4447,183,297,-0.2603499249079507,-0.020772647746030173,-0.3871425828665178,0.06367529788611803,-0.7192331356070812,-0.10429377089029797,1
314,HoReCa,Porto,10617,1795,7647,1483,857,1233,-0.14530141935987284,-0.0928398052828653,-0.2629924498388874,-0.10391546870091722,-0.4569110654487581,-0.2589037719585423,1
315,Retail,Porto,1479,14982,11924,662,3891,3508,0.34784311744491503,-0.1729375625752984,0.4880789733433568,-0.2580640104320357,0.9043535177851384,-0.12062724542745387,2
316,HoReCa,Porto,7127,1375,2201,2679,83,1059,-0.2433468505487403,-0.09934065783465322,-0.4056801222934799,-0.07842738547810951,-0.6652328940847253,-0.3443341307738482,1
317,HoReCa,Porto,1182,3088,6114,978,821,1637,-0.10298523411300084,-0.2373453905054449,-0.22253630869097016,-0.3367088168451972,-0.12875578170180274,-0.7017269707194141,1
